Nº  EXPEDIENTE;FECHA;HORA;CALLE;NÚMERO;DISTRITO;TIPO ACCIDENTE;ESTADO METEREOLÓGICO;TIPO VEHÍCULO;TIPO PERSONA;RANGO DE EDAD;SEXO;LESIVIDAD*
2020S002644;30/01/2020;23:20;CALL. VILLACASTIN / CALL. SANCHONUÑO;-;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;DE 35 A 39 AÑOS;Hombre;
2020S002515;30/01/2020;23:20;AVDA. ARCENTALES / CTRA. VICALVARO A COSLADA;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 18 A 20 AÑOS;Mujer;14
2020S002515;30/01/2020;23:20;AVDA. ARCENTALES / CTRA. VICALVARO A COSLADA;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;DE 50 A 54 AÑOS;Hombre;02
2020S002234;30/01/2020;22:35;GLORIETA M-40;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;
2020S002234;30/01/2020;22:35;GLORIETA M-40;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;
2020S002720;30/01/2020;22:35;CALL. VIA CARPETANA / PASEO. ERMITA DEL SANTO;-;CARABANCHEL;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;07
2020S002720;30/01/2020;22:35;CALL. VIA CARPETANA / PASEO. ERMITA DEL SANTO;-;CARABANCHEL;Colisión lateral;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;07
2020S002239;30/01/2020;22:10;AUTOV. M-30, KM 9,600 CALZADA 1;-;RETIRO;Alcance;Lluvia débil;Turismo;Conductor;DE 21 A 24 AÑOS;Mujer;
2020S002239;30/01/2020;22:10;AUTOV. M-30, KM 9,600 CALZADA 1;-;RETIRO;Alcance;Lluvia débil;Turismo;Pasajero;DE 21 A 24 AÑOS;Mujer;
2020S002239;30/01/2020;22:10;AUTOV. M-30, KM 9,600 CALZADA 1;-;RETIRO;Alcance;Lluvia débil;Turismo;Pasajero;DE 21 A 24 AÑOS;Mujer;
2020S002239;30/01/2020;22:10;AUTOV. M-30, KM 9,600 CALZADA 1;-;RETIRO;Alcance;Lluvia débil;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;
2020S002710;30/01/2020;21:55;CALL. GENISTA / CALL. NEGUILLA;-;LATINA;Colisión lateral;Lluvia débil;Motocicleta hasta 125cc;Conductor;DE 21 A 24 AÑOS;Hombre;02
2020S002710;30/01/2020;21:55;CALL. GENISTA / CALL. NEGUILLA;-;LATINA;Colisión lateral;Lluvia débil;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;14
2020S002483;30/01/2020;21:18;CALL. FLORENCIO GARCIA / CALL. GERMAN PEREZ CARRASCO;-;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Todo terreno;Conductor;DE 35 A 39 AÑOS;Mujer;14
2020S002483;30/01/2020;21:18;CALL. FLORENCIO GARCIA / CALL. GERMAN PEREZ CARRASCO;-;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Todo terreno;Pasajero;DE 55 A 59 AÑOS;Hombre;
2020S002483;30/01/2020;21:18;CALL. FLORENCIO GARCIA / CALL. GERMAN PEREZ CARRASCO;-;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Mujer;
2020S002492;30/01/2020;21:00;CALL. ALCALDE CONDE DE MIRASOL / CALL. PRINCIPE CARLOS;-;HORTALEZA;Atropello a persona;Despejado;Motocicleta > 125cc;Conductor;DE 35 A 39 AÑOS;Hombre;14
2020S002492;30/01/2020;21:00;CALL. ALCALDE CONDE DE MIRASOL / CALL. PRINCIPE CARLOS;-;HORTALEZA;Atropello a persona;Despejado;Motocicleta > 125cc;Peatón;DE 21 A 24 AÑOS;Hombre;14
2020S002225;30/01/2020;20:30;Avda. Asturias Calle Sinesio Delgado;-;TETUÁN;Atropello a persona;Despejado;Motocicleta > 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;14
2020S002225;30/01/2020;20:30;Avda. Asturias Calle Sinesio Delgado;-;TETUÁN;Atropello a persona;Despejado;Motocicleta > 125cc;Peatón;DE 0 A 5 AÑOS;Mujer;04
2020S002225;30/01/2020;20:30;Avda. Asturias Calle Sinesio Delgado;-;TETUÁN;Atropello a persona;Despejado;Motocicleta > 125cc;Peatón;DE 35 A 39 AÑOS;Mujer;01
2020S002227;30/01/2020;20:30;CALL. FERNANDEZ DE LA HOZ;35;CHAMBERÍ;Otro;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;
2020S002227;30/01/2020;20:30;CALL. FERNANDEZ DE LA HOZ;35;CHAMBERÍ;Otro;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;
2020S002232;30/01/2020;20:15;DPGRU. BASE PLAZA DE COLON;0;SALAMANCA;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;DE 25 A 29 AÑOS;Hombre;
2020S002224;30/01/2020;20:08;AVDA. PABLO NERUDA / AVDA. ALBUFERA;-;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Mujer;14
2020S002224;30/01/2020;20:08;AVDA. PABLO NERUDA / AVDA. ALBUFERA;-;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;DE 18 A 20 AÑOS;Hombre;07
2020S002224;30/01/2020;20:08;AVDA. PABLO NERUDA / AVDA. ALBUFERA;-;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;DE 70 A 74 AÑOS;Hombre;14
2020S002224;30/01/2020;20:08;AVDA. PABLO NERUDA / AVDA. ALBUFERA;-;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;DE 18 A 20 AÑOS;Mujer;14
2020S002224;30/01/2020;20:08;AVDA. PABLO NERUDA / AVDA. ALBUFERA;-;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;DE 40 A 44 AÑOS;Hombre;01
2020S002224;30/01/2020;20:08;AVDA. PABLO NERUDA / AVDA. ALBUFERA;-;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;DE 18 A 20 AÑOS;Mujer;14
2020S002233;30/01/2020;20:00;CALL. EMILIANO BARRAL;9;CIUDAD LINEAL;Atropello a persona;Nublado;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;14
2020S002233;30/01/2020;20:00;CALL. EMILIANO BARRAL;9;CIUDAD LINEAL;Atropello a persona;Nublado;Turismo;Peatón;DE 30 A 34 AÑOS;Hombre;14
2020S002233;30/01/2020;20:00;CALL. EMILIANO BARRAL;9;CIUDAD LINEAL;Atropello a persona;Nublado;Turismo;Peatón;DE 25 A 29 AÑOS;Hombre;14
2020S002229;30/01/2020;20:00;CSTAN. SAN VICENTE;1;CENTRO;Colisión frontal;;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;
2020S002229;30/01/2020;20:00;CSTAN. SAN VICENTE;1;CENTRO;Colisión frontal;;Camión rígido;Conductor;DE 30 A 34 AÑOS;Hombre;
2020S002228;30/01/2020;19:55;GTA. PRAGA;0;BARAJAS;Colisión fronto-lateral;Nublado;Turismo;Conductor;DE 45 A 49 AÑOS;Mujer;07
2020S002228;30/01/2020;19:55;GTA. PRAGA;0;BARAJAS;Colisión fronto-lateral;Nublado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;06
2020S002230;30/01/2020;19:48;AUTOV. M-30, +02100E;-;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;07
2020S002230;30/01/2020;19:48;AUTOV. M-30, +02100E;-;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Mujer;14
2020S002429;30/01/2020;19:37;CALL. SAN ERNESTO / CALL. MARCENADO;-;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;DE 60 A 64 AÑOS;Hombre;
2020S002429;30/01/2020;19:37;CALL. SAN ERNESTO / CALL. MARCENADO;-;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;
2020S002429;30/01/2020;19:37;CALL. SAN ERNESTO / CALL. MARCENADO;-;CHAMARTÍN;Alcance;Despejado;Turismo;Pasajero;DE 10 A 14 AÑOS;Hombre;
2020S002430;30/01/2020;18:20;CALL. JUAN BAUTISTA DE TOLEDO / CALL. LUIS CABRERA;-;CHAMARTÍN;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;DE 35 A 39 AÑOS;Hombre;14
2020S002430;30/01/2020;18:20;CALL. JUAN BAUTISTA DE TOLEDO / CALL. LUIS CABRERA;-;CHAMARTÍN;Colisión fronto-lateral;Despejado;Furgoneta;Pasajero;DE 30 A 34 AÑOS;Mujer;14
2020S002430;30/01/2020;18:20;CALL. JUAN BAUTISTA DE TOLEDO / CALL. LUIS CABRERA;-;CHAMARTÍN;Colisión fronto-lateral;Despejado;Ciclomotor;Conductor;DE 25 A 29 AÑOS;Hombre;07
2020S002426;30/01/2020;18:10;CALL. LOPEZ DE HOYOS / CALL. ROS DE OLANO;-;CHAMARTÍN;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;DE 40 A 44 AÑOS;Hombre;14
2020S002426;30/01/2020;18:10;CALL. LOPEZ DE HOYOS / CALL. ROS DE OLANO;-;CHAMARTÍN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;14
2020S002609;30/01/2020;17:30;PASEO. SANTA MARIA DE LA CABEZA;167;USERA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;14
2020S002609;30/01/2020;17:30;PASEO. SANTA MARIA DE LA CABEZA;167;USERA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 50 A 54 AÑOS;Hombre;07
2020S002482;30/01/2020;17:00;AVDA. VIRGEN DEL CARMEN;1;HORTALEZA;Colisión múltiple;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;
2020S002482;30/01/2020;17:00;AVDA. VIRGEN DEL CARMEN;1;HORTALEZA;Colisión múltiple;Despejado;Turismo;Pasajero;DE 30 A 34 AÑOS;Hombre;
2020S002482;30/01/2020;17:00;AVDA. VIRGEN DEL CARMEN;1;HORTALEZA;Colisión múltiple;Despejado;Turismo;Pasajero;DE 21 A 24 AÑOS;Hombre;14
2020S002482;30/01/2020;17:00;AVDA. VIRGEN DEL CARMEN;1;HORTALEZA;Colisión múltiple;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;
2020S002482;30/01/2020;17:00;AVDA. VIRGEN DEL CARMEN;1;HORTALEZA;Colisión múltiple;Despejado;Camión rígido;Conductor;DE 40 A 44 AÑOS;Hombre;
2020S003466;30/01/2020;16:45;CALL. ESTANISLAO FIGUERAS;7;MONCLOA-ARAVACA;Alcance;;Turismo;Conductor;DESCONOCIDA;;
2020S003466;30/01/2020;16:45;CALL. ESTANISLAO FIGUERAS;7;MONCLOA-ARAVACA;Alcance;;Turismo;Conductor;DESCONOCIDA;;
2020S002220;30/01/2020;16:40;AVDA. OROVILLA;1;USERA;Colisión múltiple;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;
2020S002220;30/01/2020;16:40;AVDA. OROVILLA;1;USERA;Colisión múltiple;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Mujer;
2020S002220;30/01/2020;16:40;AVDA. OROVILLA;1;USERA;Colisión múltiple;Despejado;Todo terreno;Conductor;DESCONOCIDA;;
2020S002469;30/01/2020;16:20;CALL. JOSEFA VALCARCEL / CALL. MANUEL CAVERO;-;CIUDAD LINEAL;Colisión fronto-lateral;;Furgoneta;Conductor;DE 25 A 29 AÑOS;Mujer;
2020S002469;30/01/2020;16:20;CALL. JOSEFA VALCARCEL / CALL. MANUEL CAVERO;-;CIUDAD LINEAL;Colisión fronto-lateral;;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;
2020S002469;30/01/2020;16:20;CALL. JOSEFA VALCARCEL / CALL. MANUEL CAVERO;-;CIUDAD LINEAL;Colisión fronto-lateral;;Turismo;Pasajero;DE 35 A 39 AÑOS;Mujer;
2020S002215;30/01/2020;15:58;PLAZA. CONDE DE CASAL / AVDA. MEDITERRANEO;-;RETIRO;Colisión fronto-lateral;Nublado;Motocicleta hasta 125cc;Conductor;DE 50 A 54 AÑOS;Hombre;03
2020S002215;30/01/2020;15:58;PLAZA. CONDE DE CASAL / AVDA. MEDITERRANEO;-;RETIRO;Colisión fronto-lateral;Nublado;Turismo;Conductor;DE 30 A 34 AÑOS;Mujer;14
2020S002205;30/01/2020;14:25;AVDA. CAMINO DE SANTIAGO / CALL. PUENTE LA REINA;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Nublado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;02
2020S002205;30/01/2020;14:25;AVDA. CAMINO DE SANTIAGO / CALL. PUENTE LA REINA;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Nublado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;02
2020S002205;30/01/2020;14:25;AVDA. CAMINO DE SANTIAGO / CALL. PUENTE LA REINA;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Nublado;Turismo;Pasajero;DE 40 A 44 AÑOS;Hombre;02
2020S002532;30/01/2020;13:55;CALL. CARTAGENA;118;CHAMARTÍN;Atropello a persona;Despejado;Turismo;Conductor;DE 60 A 64 AÑOS;Hombre;14
2020S002532;30/01/2020;13:55;CALL. CARTAGENA;118;CHAMARTÍN;Atropello a persona;Despejado;Turismo;Peatón;DE 35 A 39 AÑOS;Hombre;07
2020S002204;30/01/2020;13:50;CALL. VALDERREBOLLO / CALL. NAVAMURES;-;VILLA DE VALLECAS;Colisión fronto-lateral;Nublado;Turismo;Conductor;DE 21 A 24 AÑOS;Mujer;14
2020S002204;30/01/2020;13:50;CALL. VALDERREBOLLO / CALL. NAVAMURES;-;VILLA DE VALLECAS;Colisión fronto-lateral;Nublado;Furgoneta;Conductor;DE 21 A 24 AÑOS;Hombre;14
2020S002521;30/01/2020;13:45;AVDA. MADROÑOS / AVDA. CARONDELET;-;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;14
2020S002521;30/01/2020;13:45;AVDA. MADROÑOS / AVDA. CARONDELET;-;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Mujer;07
2020S002550;30/01/2020;13:43;CALL. SANTA VIRGILIA;21;HORTALEZA;Colisión frontal;Despejado;Camión rígido;Conductor;DE 25 A 29 AÑOS;Hombre;14
2020S002550;30/01/2020;13:43;CALL. SANTA VIRGILIA;21;HORTALEZA;Colisión frontal;Despejado;Motocicleta > 125cc;Conductor;DE 30 A 34 AÑOS;Hombre;01
2020S002203;30/01/2020;13:20;CALL. PRINCIPE DE VERGARA / CALL. HERMOSILLA;-;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Maquinaria de obras;Conductor;DE 60 A 64 AÑOS;Hombre;
2020S002203;30/01/2020;13:20;CALL. PRINCIPE DE VERGARA / CALL. HERMOSILLA;-;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Motocicleta hasta 125cc;Conductor;DE 40 A 44 AÑOS;Hombre;
2020S002576;30/01/2020;12:45;CALL. CARMEN BRUGUERA / CALL. HERMENEGILDO BIELSA;-;USERA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Mujer;
2020S002576;30/01/2020;12:45;CALL. CARMEN BRUGUERA / CALL. HERMENEGILDO BIELSA;-;USERA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;
2020S002579;30/01/2020;12:24;CALL. ENRIQUE FUENTES;15;USERA;Alcance;;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;
2020S002579;30/01/2020;12:24;CALL. ENRIQUE FUENTES;15;USERA;Alcance;;Furgoneta;Conductor;DE 45 A 49 AÑOS;Hombre;
2020S003826;30/01/2020;12:15;AVDA. PARTENON;4;BARAJAS;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;14
2020S003826;30/01/2020;12:15;AVDA. PARTENON;4;BARAJAS;Colisión fronto-lateral;Lluvia débil;Motocicleta hasta 125cc;Conductor;DE 35 A 39 AÑOS;Hombre;14
2020S003826;30/01/2020;12:15;AVDA. PARTENON;4;BARAJAS;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;DESCONOCIDA;;
2020S002542;30/01/2020;11:43;CALL. MARIA DE LAS MERCEDES DE BORBON;132;HORTALEZA;Choque contra obstáculo fijo;;Turismo;Conductor;DESCONOCIDA;;
2020S002542;30/01/2020;11:43;CALL. MARIA DE LAS MERCEDES DE BORBON;132;HORTALEZA;Choque contra obstáculo fijo;;Turismo;Conductor;DESCONOCIDA;;
2020S002569;30/01/2020;11:40;AVDA. PIO XII / CALL. MEMORIAL 11 DE MARZO DE 2004;-;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;MAYOR DE 74 AÑOS;Hombre;14
2020S002569;30/01/2020;11:40;AVDA. PIO XII / CALL. MEMORIAL 11 DE MARZO DE 2004;-;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 50 A 54 AÑOS;Hombre;14
2020S002569;30/01/2020;11:40;AVDA. PIO XII / CALL. MEMORIAL 11 DE MARZO DE 2004;-;CHAMARTÍN;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;DE 50 A 54 AÑOS;Hombre;07
2020S002198;30/01/2020;11:20;CALL. JORGE JUAN;89;SALAMANCA;Atropello a persona;Nublado;Turismo;Conductor;DE 60 A 64 AÑOS;Hombre;14
2020S002198;30/01/2020;11:20;CALL. JORGE JUAN;89;SALAMANCA;Atropello a persona;Nublado;Turismo;Peatón;DE 40 A 44 AÑOS;Hombre;07
2020S002194;30/01/2020;11:15;CALL. ARRASTARIA;11;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;
2020S002194;30/01/2020;11:15;CALL. ARRASTARIA;11;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;
2020S002195;30/01/2020;11:15;AVDA. GENERAL PERON / CALL. AVIADOR ZORITA;-;TETUÁN;Atropello a persona;Nublado;Turismo;Conductor;MAYOR DE 74 AÑOS;Hombre;14
2020S002195;30/01/2020;11:15;AVDA. GENERAL PERON / CALL. AVIADOR ZORITA;-;TETUÁN;Atropello a persona;Nublado;Turismo;Peatón;MAYOR DE 74 AÑOS;Hombre;06
2020S002196;30/01/2020;10:25;AUTOV. M-30, KM 5,100 CALZADA 1;-;SALAMANCA;Alcance;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;14
2020S002196;30/01/2020;10:25;AUTOV. M-30, KM 5,100 CALZADA 1;-;SALAMANCA;Alcance;Despejado;Turismo;Pasajero;DE 15 A 17 AÑOS;Hombre;14
2020S002196;30/01/2020;10:25;AUTOV. M-30, KM 5,100 CALZADA 1;-;SALAMANCA;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;DE 40 A 44 AÑOS;Mujer;01
2020S002193;30/01/2020;10:25;AVDA. PIO XII, 92 (Túnel subterráneo);-;CHAMARTÍN;Colisión frontal;Despejado;Motocicleta hasta 125cc;Conductor;DE 35 A 39 AÑOS;Hombre;04
2020S002193;30/01/2020;10:25;AVDA. PIO XII, 92 (Túnel subterráneo);-;CHAMARTÍN;Colisión frontal;Despejado;Autobús;Conductor;DE 50 A 54 AÑOS;Hombre;14
2020S002193;30/01/2020;10:25;AVDA. PIO XII, 92 (Túnel subterráneo);-;CHAMARTÍN;Colisión frontal;Despejado;Camión rígido;Conductor;DE 25 A 29 AÑOS;Hombre;14
2020S002193;30/01/2020;10:25;AVDA. PIO XII, 92 (Túnel subterráneo);-;CHAMARTÍN;Colisión frontal;Despejado;Furgoneta;Conductor;DE 40 A 44 AÑOS;Hombre;14
2020S002192;30/01/2020;9:59;PASEO. RECOLETOS / CALL. PRIM;-;CENTRO;Colisión fronto-lateral;Nublado;Furgoneta;Conductor;DE 35 A 39 AÑOS;Hombre;14
2020S002192;30/01/2020;9:59;PASEO. RECOLETOS / CALL. PRIM;-;CENTRO;Colisión fronto-lateral;Nublado;Motocicleta hasta 125cc;Conductor;DE 30 A 34 AÑOS;Hombre;06
2020S002560;30/01/2020;9:55;AUTOV. A-42, +00500E;-;USERA;Alcance;Nublado;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;14
2020S002560;30/01/2020;9:55;AUTOV. A-42, +00500E;-;USERA;Alcance;Nublado;Turismo;Conductor;DE 30 A 34 AÑOS;Mujer;07
2020S002560;30/01/2020;9:55;AUTOV. A-42, +00500E;-;USERA;Alcance;Nublado;Furgoneta;Conductor;DE 60 A 64 AÑOS;Hombre;14
2020S002675;30/01/2020;8:40;PASEO. CASTELLANA;56;SALAMANCA;Colisión lateral;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Mujer;
2020S002675;30/01/2020;8:40;PASEO. CASTELLANA;56;SALAMANCA;Colisión lateral;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Mujer;
2020S002200;30/01/2020;8:10;13E TPXI 1220 TUNEL SALIDA PIO XII;-;TETUÁN;Alcance;Nublado;Motocicleta > 125cc;Conductor;DE 40 A 44 AÑOS;Hombre;
2020S002200;30/01/2020;8:10;13E TPXI 1220 TUNEL SALIDA PIO XII;-;TETUÁN;Alcance;Nublado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;
2020S002185;30/01/2020;5:55;CALL. BENJAMIN;10;TETUÁN;Otro;Despejado;Furgoneta;Conductor;DE 30 A 34 AÑOS;Hombre;
2020S002183;30/01/2020;3:15;CALL. ISLA DE OZA / CALL. FEDERICO CARLOS SAINZ DE ROBLES;-;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;
2020S002183;30/01/2020;3:15;CALL. ISLA DE OZA / CALL. FEDERICO CARLOS SAINZ DE ROBLES;-;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;DE 30 A 34 AÑOS;Hombre;
2020S002182;30/01/2020;2:20;CALL. ANDRES MELLADO;72;CHAMBERÍ;Colisión múltiple;Despejado;Turismo;Conductor;DESCONOCIDA;;
2020S002182;30/01/2020;2:20;CALL. ANDRES MELLADO;72;CHAMBERÍ;Colisión múltiple;Despejado;Furgoneta;Conductor;DESCONOCIDA;;
2020S002182;30/01/2020;2:20;CALL. ANDRES MELLADO;72;CHAMBERÍ;Colisión múltiple;Despejado;Turismo;Conductor;DESCONOCIDA;;
2020S002178;30/01/2020;1:10;AVDA. DAROCA / CALL. MARCELINO ALVAREZ;-;CIUDAD LINEAL;Choque contra obstáculo fijo;;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;
2020S002541;30/01/2020;0:45;PLAZA. SAN MARTIN / PLAZA. SAN MARTIN;-;CENTRO;Caída;Despejado;Motocicleta hasta 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;02
2020S002248;31/01/2020;23:28;CALL. MARTINEZ DE LA RIVA / CALL. PUERTO ALTO;-;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;
2020S002518;31/01/2020;23:20;PLAZA. SANTA MARIA SOLEDAD TORRES ACOSTA;2;CENTRO;Otro;;Turismo;Conductor;DE 18 A 20 AÑOS;Hombre;
2020S002518;31/01/2020;23:20;PLAZA. SANTA MARIA SOLEDAD TORRES ACOSTA;2;CENTRO;Otro;;Turismo;Conductor;DESCONOCIDA;;
2020S002568;31/01/2020;22:50;CALL. SANTA ENGRACIA / GTA. CUATRO CAMINOS;-;CHAMBERÍ;Alcance;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Mujer;
2020S002568;31/01/2020;22:50;CALL. SANTA ENGRACIA / GTA. CUATRO CAMINOS;-;CHAMBERÍ;Alcance;Despejado;Turismo;Conductor;DE 65 A 69 AÑOS;Hombre;
2020S002719;31/01/2020;21:32;CALL. HIGUERAS / CALL. CEBREROS;-;LATINA;Otro;;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;
2020S002821;31/01/2020;21:20;AUTOV. M-30, +03140E;-;FUENCARRAL-EL PARDO;Caída;Despejado;Motocicleta hasta 125cc;Conductor;DE 60 A 64 AÑOS;Hombre;
2020S002246;31/01/2020;21:20;CALL. CEBREROS;62;LATINA;Atropello a persona;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Mujer;14
2020S002246;31/01/2020;21:20;CALL. CEBREROS;62;LATINA;Atropello a persona;Despejado;Turismo;Peatón;DE 70 A 74 AÑOS;Mujer;03
2020S002502;31/01/2020;21:10;AUTOV. M-30, 8,400 Interior Lateral;-;RETIRO;Alcance;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;
2020S002502;31/01/2020;21:10;AUTOV. M-30, 8,400 Interior Lateral;-;RETIRO;Alcance;Despejado;Turismo;Conductor;DE 65 A 69 AÑOS;Hombre;
2020S002502;31/01/2020;21:10;AUTOV. M-30, 8,400 Interior Lateral;-;RETIRO;Alcance;Despejado;Turismo;Pasajero;DE 60 A 64 AÑOS;Mujer;
2020S002486;31/01/2020;21:00;CALL. INOCENTA DE MESA / AVDA. CANILLEJAS A VICALVARO;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Nublado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;14
2020S002486;31/01/2020;21:00;CALL. INOCENTA DE MESA / AVDA. CANILLEJAS A VICALVARO;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Nublado;Motocicleta hasta 125cc;Conductor;DE 35 A 39 AÑOS;Hombre;07
2020S002450;31/01/2020;20:45;CALL. JOSE RIZAL;1;HORTALEZA;Atropello a persona;Despejado;Turismo;Conductor;DESCONOCIDA;;
2020S002450;31/01/2020;20:45;CALL. JOSE RIZAL;1;HORTALEZA;Atropello a persona;Despejado;Turismo;Peatón;DE 30 A 34 AÑOS;Hombre;07
2020S002247;31/01/2020;20:30;CALL. CARCASTILLO;11;CARABANCHEL;Colisión fronto-lateral;Nublado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;
2020S002247;31/01/2020;20:30;CALL. CARCASTILLO;11;CARABANCHEL;Colisión fronto-lateral;Nublado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;
2020S002245;31/01/2020;20:30;CALL. JOSE SILVA;9;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;14
2020S002245;31/01/2020;20:30;CALL. JOSE SILVA;9;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Todo terreno;Conductor;DE 30 A 34 AÑOS;Mujer;
2020S002245;31/01/2020;20:30;CALL. JOSE SILVA;9;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;DESCONOCIDA;;
2020S002491;31/01/2020;20:15;CALL. HERMANOS GOMEZ / CALL. FRANCISCO VILLAESPESA;-;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DESCONOCIDA;;14
